,0,1,2,3,4,5,6,7,8,9
ube2t,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rassf5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rab29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nucks1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc45a3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4405645106018434
elk4,3.7614902613146715,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdk18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rbbp5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nfasc,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lrrn2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pik3c2b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
chit1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
syt2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klhl12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cyb5r1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
adipor1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ppfia4,-0.0,-0.0,1.439493697168678,-0.0,-0.0,1.4400884474892302,-0.0,-0.0,-0.0,-0.0
myog,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
atp2b4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tor1aip1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
xpr1,-0.0,-0.0,-0.0,-0.0,-0.0,0.3830689688107945,-0.0,-0.0,-0.0,-0.0
stx6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3513164920132334
mr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
glul,-0.0,-0.0,0.5493008567287305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rgs16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lamc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lamc2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ncf2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rgl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21172186884558652
fam129a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnf2,-0.0,2.8153999228085866,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
coq8a,-0.0,-0.0,-0.0,3.4899854477008314,1.2682794424953268,-0.0,-0.0,-0.0,-0.0,-0.0
cdc42bpa,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ahctf1,-0.0,-0.0,2.849958440877226,-0.0,-0.0,1.00513543262786,-0.0,-0.0,-0.0,-0.0
tfb2m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kif26b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
efcab2,-0.0,-0.0,3.1427192037591967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
parp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acbd3,-0.0,-0.0,1.920914246303873,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cox20,1.652099228760894,-0.0,-0.0,-0.0,1.6516033072730976,-0.0,-0.0,-0.0,-0.0,-0.0
desi2,2.2842022316793256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sdccag8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
capn2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trp53bp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
srp9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cnih3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nvl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem63a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pycr2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
wdr64,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
opn3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fh1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rgs7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spta1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ifi202b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ifi211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
apcs,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dusp23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cfap45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tagln2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slamf9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
copa,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dcaf8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vangl2,1.1260791166656623,-0.0,-0.0,-0.0,-0.0,1.1257506678740752,1.126407695751309,-0.0,-0.0,-0.0
uck2,-0.0,-0.0,-0.0,0.5501060825757949,-0.0,-0.0,0.5501866796136787,-0.0,-0.0,-0.0
tada1,-0.0,-0.0,1.267823008067827,1.2689645296233418,1.2682794424953268,-0.0,-0.0,-0.0,1.2687361090582212,-0.0
dusp27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pou2f1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5014026017867539,-0.0
mpzl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
adcy10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mpc2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dcaf6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tbx19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
xcl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dpt,-0.0,-0.0,0.3507425498251535,-0.0,-0.0,-0.0,0.35144417274269785,-0.0,-0.0,-0.0
nme7,-0.0,-0.0,0.9012507550136167,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
atp1b1,-0.0,-0.0,-0.0,-0.0,0.6649210301258952,-0.0,-0.0,-0.0,-0.0,-0.0
blzf1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
f5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
selp,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sell,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sele,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
scyl3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kifap3,2.2842022316793256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prrx1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
astn1,-0.0,-0.0,1.0046110480786832,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sec16b,-0.0,0.1526412176856072,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15271874780367398,-0.0
tex35,0.2116743040336181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ralgps2,0.7341849970409633,-0.0,-0.0,-0.0,-0.0,0.7339086143058313,-0.0,-0.0,-0.0,-0.0
abl2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
soat1,-0.0,-0.0,-0.0,-0.0,-0.0,1.9215595150198994,-0.0,-0.0,-0.0,-0.0
axdnd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nphs2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
smyd2,-0.0,-0.0,0.45726416336916054,-0.0,-0.0,0.4576312587698465,-0.0,-0.0,-0.0,-0.0
ptpn14,-0.0,-0.0,-0.0,-0.0,0.9016526049969005,-0.0,-0.0,-0.0,-0.0,-0.0
cenpf,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kctd3,-0.0,-0.0,0.07442352810298118,0.33466987334879733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
esrrg,0.6852446996324597,0.17955781541929527,0.6841962169070932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spata17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc30a10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
eprs,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cr2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.8160990774114603,-0.0,-0.0,-0.0
bpnt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
iars2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mark1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
marc1,-0.0,-0.0,-0.0,1.6523472771345091,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nek2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lpgat1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ppp2r5a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2687361090582212,-0.0
tmem206,2.8156795406371593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
atf3,-0.0,-0.0,-0.0,3.76178106860969,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
batf3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tatdn3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
angel2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
traf5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
irf6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.761635657614289
lamb3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
plxna2,-0.0,-0.0,0.11974809703285073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12004602045444004
usf1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nmt2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acbd7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
olah,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
suv39h2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dclre1c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cfap126,1.652099228760894,-0.0,1.6511076202593236,-0.0,-0.0,1.6517272657412136,-0.0,-0.0,-0.0,-0.0
meig1,-0.0,-0.0,-0.0,3.76178106860969,-0.0,-0.0,-0.0,-0.0,3.7614902613146715,-0.0
fam107b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fcgr2b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
frmd4a,0.0014605034716570725,-0.0,0.0014520842854721396,0.0499298813041911,0.0014562878128840829,0.0014573405992099433,-0.0,-0.0,-0.0,0.0014615591794237502
dusp12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sephs1,1.4404454731196665,-0.0,-0.0,1.4406835628929362,1.4399694681660067,-0.0,-0.0,-0.0,-0.0,-0.0
atf6,-0.0,0.6650972542069938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
phyh,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
uhmk1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ucma,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mcm10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
uap1,1.005450235417606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
optn,-0.0,-0.0,-0.0,-0.0,-0.0,1.6517272657412136,-0.0,-0.0,-0.0,-0.0
ddr2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hsd17b7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc3,-0.0,-0.0,-0.0,-0.0,-0.0,0.12990758527008606,-0.0,-0.0,-0.0,-0.0
rgs5,-0.0,-0.0,1.920914246303873,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
enkur,-0.0,-0.0,3.48744388219276,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nuf2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lmx1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aldh9a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mgst3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fmo3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fmo4,2.2842022316793256,-0.0,-0.0,-0.0,-0.0,-0.0,2.2846055145148085,-0.0,-0.0,-0.0
mettl13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vamp4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myoc,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pigc,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tnfsf4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prdx6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klhl20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nsun6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cenpl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dars2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrc1,-0.0,-0.0,-0.0,-0.0,3.7609088224862006,-0.0,-0.0,-0.0,-0.0,-0.0
serpinc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stam,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rabgap1l,0.38326967058875816,-0.0,-0.0,0.38340353558753465,0.38300209372812233,0.3830689688107945,-0.0,-0.0,-0.0,-0.0
trdmt1,-0.0,-0.0,-0.0,2.284471072173532,-0.0,-0.0,2.2846055145148085,-0.0,-0.0,-0.0
tnn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cubn,-0.0,-0.0,0.9012507550136167,-0.0,-0.0,0.9017531030111607,-0.0,-0.0,-0.0,-0.0
rsu1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vim,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4930562f07rik,-0.0,-0.0,-0.0,-0.0,2.2836647268807533,-0.0,2.2846055145148085,2.284067833464854,-0.0,-0.0
pter,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5498643726864836,-0.0,-0.0
4921504e06rik,-0.0,-0.0,1.1252035420306492,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ptf1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4930426l09rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pip4k2a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bmi1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dnajc1,-0.0,0.7340007281170505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mllt10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
plxdc2,0.22994248756232852,-0.0,-0.0,-0.0,-0.0,0.22979253812680553,-0.0,-0.0,-0.0,-0.0
nek6,0.6042526311304897,-0.0,0.6035787299306872,-0.0,-0.0,-0.0,-0.0,-0.0,0.6042526311304897,-0.0
psmb7,-0.0,-0.0,-0.0,-0.0,-0.0,0.5497033004094775,-0.0,-0.0,-0.0,0.5500254991047342
nr5a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1259696190761646,-0.0,-0.0
ppp6c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
golga1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arpc5l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
orc4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kif5c,0.897035278818202,-0.0,0.2495082616628317,-0.0,-0.0,0.8965833613670258,-0.0,-0.0,-0.0,-0.0
lypd6b,-0.0,-0.0,-0.0,0.08077646628721634,-0.0,0.3564877991699393,-0.0,-0.0,0.0807258214982671,-0.0
mmadhc,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
itga8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9220759939459569
il2ra,-0.0,-0.0,-0.0,-0.0,-0.0,2.283799081253183,-0.0,2.284067833464854,-0.0,-0.0
spopl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.761635657614289
pfkfb3,-0.0,-0.0,1.0046110480786832,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4931423n10rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.815819371399717
yme1l1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prkcq,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mastl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acbd5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
abi2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pdss1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pkn3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
apbb1ip,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gad2,-0.0,-0.0,-0.0,-0.0,-0.0,2.283799081253183,-0.0,-0.0,-0.0,-0.0
zbtb43,-0.0,-0.0,1.267823008067827,-0.0,-0.0,1.2683935871402205,-0.0,-0.0,-0.0,-0.0
odf2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc2a8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lrsam1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam129b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stxbp1,-0.0,-0.0,-0.0,-0.0,0.9016526049969005,-0.0,-0.0,-0.0,-0.0,-0.0
coq4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
med27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ttf1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
barhl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ddx31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ak8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spaca9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dpm2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
st6galnac6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tsc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
eng,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gfi1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gtf3c5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ak1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cel,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc25a25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ptges2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ralgds,0.8124738749888769,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lcn2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcnj3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09462562709171198,-0.0,-0.0,0.09456914868507514
dnm1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nr4a2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1259696190761646,1.1260791166656623,-0.0
gpd2,-0.0,-0.0,-0.0,0.641521675363602,-0.0,0.16548070452964747,0.16572568496220744,0.1655623232675336,-0.0,-0.0
galnt5,-0.0,0.2957188021207898,-0.0,-0.0,-0.0,-0.0,0.29600861137379586,-0.0,-0.0,-0.0
ermn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1700007k13rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cytip,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
olfm1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acvr1c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fcnb,0.6652735335415076,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acvr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
col5a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
upp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12011232753785048,-0.0,-0.0,-0.0
lamc3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fibcd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
