,0,1,2,3,4,5,6,7,8,9
mx2,-0.0,-0.0,-0.0,-0.0,1.8564431519480595,-0.0,-0.0,-0.0,-0.0,1.8565676159558275
poc1a,1.5140012415200028,1.5140012415200028,1.514118752012013,-0.0,3.9449355793733423,-0.0,-0.0,-0.0,1.5138837451019254,-0.0
trip6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
clec4n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4921501e09rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agap3,0.8307325903181637,0.8307325903181637,-0.0,-0.0,-0.0,0.8306381178715343,0.8307325903181637,0.8310160886772886,-0.0,-0.0
tmem176a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcnk16,1.72862660613676,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7289929352213358,-0.0,-0.0
dlx2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc17a9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.169430736528297,-0.0,-0.0,-0.0
stk31,0.549700057420371,-0.0,1.6789134332126756,-0.0,0.5498566857852927,-0.0,-0.0,-0.0,-0.0,0.5499350201156012
nfatc4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cela3b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8565676159558275,-0.0,-0.0
gnb3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
esx1,0.9169172285029145,-0.0,0.9170156288625526,-0.0,0.9171140424789741,-0.0,-0.0,-0.0,-0.0,-0.0
pisd,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.193940993992937,-0.0,-0.0,-0.0
tpi1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rab12,-0.0,-0.0,-0.0,0.9168188413450902,0.9171140424789741,-0.0,0.9169172285029145,-0.0,-0.0,-0.0
tulp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
celsr3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prph,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3673196238429344
pcbp4,-0.0,-0.0,-0.0,-0.0,2.367187954866486,-0.0,-0.0,2.3673196238429344,2.3667930363987137,-0.0
cdca3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccndbp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
iqcf3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ogfod2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.851170927254796
mrps23,-0.0,-0.0,-0.0,-0.0,4.430637487258693,-0.0,-0.0,-0.0,-0.0,-0.0
1700082m22rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rhebl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.291718363334611
sfi1,4.718454827433619,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hes7,2.0015296451015843,-0.0,2.00165644977222,-0.0,-0.0,-0.0,2.0015296451015843,-0.0,-0.0,-0.0
pigx,-0.0,-0.0,4.825217537574328,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pisd-ps2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiam2,1.5734268901425041,0.19184717009102292,0.7100956815041788,0.1918036506493654,-0.0,-0.0,0.7099657273731927,1.5741533221330275,0.7098357976038914,0.1919777893241386
synj2,0.6279110971142725,-0.0,0.6279945401598477,1.8736544959064918,-0.0,-0.0,0.6279110971142725,1.8744651410653759,-0.0,-0.0
rsph3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rps6ka2,0.6077858229869666,0.15850067619770794,0.15853928211881668,-0.0,0.6080249025787813,-0.0,0.6077858229869666,3.8093204490927057,-0.0,1.380074315827653
agpat4,-0.0,-0.0,1.1299471131593584,1.1297339484174889,-0.0,-0.0,-0.0,-0.0,-0.0,1.1301603344275548
slc22a3,-0.0,-0.0,-0.0,-0.0,-0.0,0.8723117143413155,-0.0,-0.0,-0.0,-0.0
slc22a1,-0.0,-0.0,1.070693064233235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
igf2r,-0.0,1.422498067955083,1.4226133321733485,-0.0,-0.0,1.422382816710854,-0.0,1.4228439050865496,1.422382816710854,3.737435989397212
acat2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.851170927254796,-0.0,-0.0
lnpep,0.9645507534916521,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9648520022436095
chd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mpc1,-0.0,-0.0,1.514118752012013,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.514353816372332
pde10a,-0.0,-0.0,0.7100956815041788,0.1918036506493654,0.19193423875863946,0.1918036506493654,-0.0,0.7103556665458164,0.1918036506493654,0.1919777893241386
1700010i14rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zfp54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phf10,-0.0,-0.0,2.9017627508091732,-0.0,-0.0,-0.0,2.901626150905268,-0.0,-0.0,-0.0
thbs2,0.34633588483244043,-0.0,0.3463974474308769,0.3462743338947556,1.1493351405253687,-0.0,1.1490052236600614,5.8584819030701984,-0.0,0.34652060963021636
smoc2,-0.0,-0.0,-0.0,2.169301543968154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zscan10,38.60448413347227,38.60448413347227,-0.0,38.60332963102612,38.60679348489113,38.60332963102612,38.60448413347227,-0.0,38.60332963102612,38.607948333905824
mmp25,4.825073260841458,4.825073260841458,4.825217537574328,4.824928998552445,4.825361828709064,4.824928998552445,4.825073260841458,-0.0,4.824928998552445,4.825506134287656
hcfc1r1,14.475637359171875,14.475637359171875,14.476070232618072,14.475204529015256,14.47650314935385,14.475204529015256,14.475637359171875,-0.0,14.475204529015256,14.47693610942119
tnfrsf12a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cldn6,4.825073260841458,4.825073260841458,4.825217537574328,4.824928998552445,4.825361828709064,4.824928998552445,4.825073260841458,-0.0,4.824928998552445,4.825506134287656
pkmyt1,14.475637359171875,14.475637359171875,14.476070232618072,14.475204529015256,14.47650314935385,14.475204529015256,14.475637359171875,-0.0,14.475204529015256,14.47693610942119
paqr4,14.475637359171875,14.475637359171875,14.476070232618072,14.475204529015256,14.47650314935385,14.475204529015256,14.475637359171875,-0.0,14.475204529015256,14.47693610942119
flywch2,19.301128224498846,19.301128224498846,19.30170541796749,19.300551088763633,19.302282669169568,19.300551088763633,19.301128224498846,-0.0,19.300551088763633,19.302859978105083
slc25a27,-0.0,-0.0,-0.0,-0.0,4.825361828709064,-0.0,-0.0,-0.0,-0.0,-0.0
pla2g7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.291300938890284,-0.0,-0.0,-0.0
mep1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tnfrsf21,-0.0,-0.0,0.8725045572472452,-0.0,-0.0,0.8723117143413155,0.8724081291060692,0.8726974549540168,-0.0,0.8726974549540168
adgrf4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cenpq,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mut,-0.0,-0.0,0.7549894658640953,-0.0,-0.0,-0.0,0.7548987775966776,-0.0,-0.0,-0.0
tbc1d5,0.34633588483244043,-0.0,1.1491701684756963,-0.0,-0.0,0.3462743338947556,2.3720541464139986,-0.0,-0.0,0.34652060963021636
rhag,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.291718363334611,-0.0,-0.0
satb1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
crisp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
efhb,2.3669246623467552,-0.0,-0.0,-0.0,-0.0,2.3667930363987137,-0.0,-0.0,-0.0,-0.0
cdc5l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spats1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aars2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrpl14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc29a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3673196238429344
hsp90ab1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc5a7,-0.0,-0.0,-0.0,-0.0,7.134440570230592,-0.0,-0.0,-0.0,-0.0,-0.0
nfkbie,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tcte1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vegfa,-0.0,-0.0,0.8725045572472452,-0.0,0.8726009991457537,-0.0,0.8724081291060692,0.8726974549540168,-0.0,-0.0
gtpbp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
polh,-0.0,-0.0,3.850887510914847,-0.0,-0.0,-0.0,3.8507458253371203,-0.0,-0.0,-0.0
clic5,1.4159758190328073,-0.0,0.627005121717939,-0.0,1.416436780507887,-0.0,1.4159758190328073,2.5138004724638208,-0.0,-0.0
enpp5,-0.0,-0.0,-0.0,-0.0,1.7288708106515018,-0.0,-0.0,1.7289929352213358,-0.0,-0.0
enpp4,-0.0,-0.0,-0.0,-0.0,3.8510292115400926,-0.0,-0.0,-0.0,-0.0,3.851170927254796
cyp39a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
calcr,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fbxl17,-0.0,-0.0,0.3758557855497914,-0.0,0.3759201698082201,-0.0,-0.0,-0.0,-0.0,2.512896895028214
rsph9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrps18a,-0.0,-0.0,1.339516624966008,-0.0,1.3396296884299617,-0.0,-0.0,-0.0,1.3392905389412868,-0.0
crip3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rrp36,-0.0,2.6049059333277973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ptk7,-0.0,-0.0,-0.0,1.6152847302995177,-0.0,-0.0,-0.0,4.174862635013882,-0.0,-0.0
cnpy3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.605308288566234
ubr2,-0.0,-0.0,-0.0,1.1938322955284313,3.2148109555737214,-0.0,-0.0,-0.0,-0.0,-0.0
guca1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
taf8,-0.0,-0.0,-0.0,1.7285045242918922,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
guca1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm20517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgc,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bysl,-0.0,-0.0,3.850887510914847,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.851170927254796
tfeb,-0.0,-0.0,-0.0,-0.0,1.3396296884299617,1.3392905389412868,-0.0,-0.0,1.3392905389412868,1.3397427672051205
foxp4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trem2,-0.0,-0.0,3.2914400655318348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
treml1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nfya,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tspo2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kif6,-0.0,-0.0,-0.0,-0.0,0.8309215749927669,-0.0,-0.0,2.366318731704552,-0.0,-0.0
brd4,2.100139496687463,-0.0,-0.0,-0.0,-0.0,-0.0,2.100139496687463,0.7205883182508186,-0.0,-0.0
stk38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.856194268869091,-0.0,-0.0,-0.0
ppil1,-0.0,-0.0,-0.0,-0.0,4.825361828709064,-0.0,-0.0,-0.0,-0.0,-0.0
cpne5,-0.0,-0.0,-0.0,-0.0,0.6280779964296985,-0.0,1.8738571152664962,8.292800782614362,-0.0,-0.0
pi16,-0.0,-0.0,-0.0,-0.0,1.1300537164830355,-0.0,3.066579496720383,1.1301603344275548,-0.0,1.1301603344275548
mtch1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fgd2,-0.0,-0.0,0.8725045572472452,-0.0,2.4651944923103484,-0.0,-0.0,-0.0,-0.0,-0.0
pim1,-0.0,-0.0,0.8725045572472452,-0.0,2.4651944923103484,-0.0,-0.0,0.8726974549540168,0.8723117143413155,-0.0
ccdc167,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cmtr1,-0.0,2.169430736528297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
glo1,-0.0,-0.0,2.00165644977222,-0.0,-0.0,2.001402854095213,-0.0,-0.0,-0.0,-0.0
tff2,-0.0,-0.0,-0.0,-0.0,2.9018993644274937,-0.0,-0.0,-0.0,-0.0,-0.0
tff3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
abcg1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7551708847058125,-0.0,-0.0
tff1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rsph1,1.856194268869091,-0.0,1.8563187032747113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmprss3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc37a1,-0.0,-0.0,1.1940497061934225,-0.0,-0.0,-0.0,-0.0,1.1942671734811146,-0.0,-0.0
wdr4,-0.0,-0.0,1.2636464089852188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ndufv3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cbs,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0159517761850523,-0.0,-0.0
cryaa,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sik1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
arhgap28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
epb41l3,-0.0,-0.0,-0.0,1.1938322955284313,1.1941584323600396,-0.0,-0.0,-0.0,-0.0,-0.0
akap8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3669246623467552,-0.0,-0.0,-0.0
myl12a,-0.0,2.169430736528297,-0.0,-0.0,5.429107884410823,-0.0,2.169430736528297,-0.0,2.169301543968154,-0.0
myom1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4228439050865496
wiz,-0.0,2.169430736528297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lpin2,0.7916369697741571,-0.0,0.7917295422641581,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7919147287841405
emilin2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
smchd1,2.0015296451015843,-0.0,-0.0,-0.0,2.0017832691270305,-0.0,2.0015296451015843,-0.0,-0.0,-0.0
cyp4f13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ndc80,2.169430736528297,-0.0,2.169559943199899,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
clip4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3397427672051205
lbh,-0.0,-0.0,6.699666613466943,-0.0,-0.0,-0.0,1.422498067955083,6.700455413999266,-0.0,-0.0
galnt14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ehd3,-0.0,1.129840524141313,-0.0,-0.0,-0.0,-0.0,-0.0,1.1301603344275548,-0.0,-0.0
xdh,1.7407033433678711,0.5743804851649427,-0.0,1.7405064050805898,0.5745404812777309,-0.0,0.5743804851649427,0.574620499620073,-0.0,0.574620499620073
dpy30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.825073260841458,-0.0,-0.0,-0.0
spast,3.8507458253371203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.851170927254796
slc30a6,-0.0,-0.0,-0.0,2.9014895646842205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prkd3,-0.0,-0.0,-0.0,-0.0,-0.0,2.001402854095213,-0.0,-0.0,-0.0,-0.0
yipf4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
birc6,-0.0,-0.0,1.2636464089852188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
crim1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vit,2.569984269677949,-0.0,2.570210609275824,-0.0,0.9171140424789741,0.9168188413450902,-0.0,0.9172124709477469,-0.0,-0.0
strn,-0.0,-0.0,-0.0,1.7285045242918922,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ttc27,-0.0,-0.0,-0.0,4.824928998552445,4.825361828709064,-0.0,-0.0,-0.0,-0.0,-0.0
eif2ak2,-0.0,-0.0,2.3670563008458867,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cebpz,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ndufaf7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pja2,-0.0,-0.0,-0.0,-0.0,0.7550801682222011,-0.0,2.1838023045473065,0.7551708847058125,0.7548081022528935,0.7551708847058125
qpct,0.7203217753546327,-0.0,0.7204106090931957,-0.0,0.7204994563209222,-0.0,-0.0,4.003222770826263,0.7202329541821781,-0.0
man2a1,3.3962579881503925,0.5743804851649427,-0.0,-0.0,1.7410973020560947,-0.0,-0.0,0.574620499620073,-0.0,3.3972451572210707
cyp1b1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vapa,0.22390794886777227,-0.0,0.8052661344918725,-0.0,-0.0,-0.0,4.5938273556388065,0.22405150349197875,-0.0,0.22405150349197875
hnrnpll,-0.0,1.193940993992937,1.1940497061934225,1.1938322955284313,-0.0,-0.0,1.193940993992937,-0.0,-0.0,3.21505293300289
ralbp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7919147287841405,-0.0,2.272820333605884
srsf7,1.72862660613676,1.72862660613676,-0.0,-0.0,-0.0,1.7285045242918922,-0.0,-0.0,-0.0,-0.0
twsg1,1.5140012415200028,-0.0,-0.0,1.5138837451019254,-0.0,-0.0,-0.0,1.514353816372332,-0.0,-0.0
ndufv2,0.443695251658026,0.443695251658026,2.8249231104085375,-0.0,1.407780871075253,-0.0,0.443695251658026,-0.0,0.4436249643422952,-0.0
washc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
washc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
themis3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lhcgr,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nrxn1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.72862660613676,-0.0,-0.0,-0.0
cacna1h,111.01192489033203,111.01192489033203,101.71281305455297,111.00860320248654,111.0185692637197,111.00860320248654,-0.0,0.8310160886772886,111.00860320248654,111.02189194940885
prss41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prss21,24.126758319312955,24.126758319312955,24.1274798472479,24.126036863555296,24.12820144731815,24.126036863555296,24.126758319312955,-0.0,24.126036863555296,24.128923119607677
lrpprc,-0.0,-0.0,2.169559943199899,-0.0,-0.0,-0.0,2.169430736528297,-0.0,-0.0,-0.0
atp6v0c,19.301128224498846,19.301128224498846,19.30170541796749,19.300551088763633,19.302282669169568,19.300551088763633,19.301128224498846,-0.0,19.300551088763633,19.302859978105083
pdpk1,14.475637359171875,14.475637359171875,14.476070232618072,14.475204529015256,14.47650314935385,14.475204529015256,14.475637359171875,-0.0,14.475204529015256,14.47693610942119
prss30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prepl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sbp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abca3,19.301128224498846,19.301128224498846,19.30170541796749,19.300551088763633,19.302282669169568,19.300551088763633,19.301128224498846,-0.0,19.300551088763633,19.302859978105083
slc3a1,-0.0,-0.0,4.174346393238897,1.6152847302995177,1.6156440928223557,-0.0,1.6154045039589755,-0.0,-0.0,-0.0
eci1,28.95252766024143,28.95252766024143,28.953393537044548,28.951661870017467,28.95425950046881,28.951661870017467,28.95252766024143,-0.0,28.951661870017467,28.9551255505772
six2,0.9645507534916521,-0.0,0.9646511553315801,-0.0,0.9647515713886796,-0.0,2.681994776120252,0.9648520022436095,-0.0,-0.0
srbd1,-0.0,-0.0,-0.0,0.9168188413450902,0.9171140424789741,-0.0,0.9169172285029145,2.5706633757130586,-0.0,-0.0
dnase1l2,43.43067129527117,43.43067129527117,43.431970305446896,43.429372415006156,43.43326944559634,43.429372415006156,43.43067129527117,1.8565676159558275,43.429372415006156,43.43456871574047
e4f1,9.650285709413037,9.650285709413037,9.650574277280644,9.649997170391154,9.65086287399397,9.649997170391154,9.650285709413037,-0.0,9.649997170391154,9.651151499595011
epas1,-0.0,-0.0,0.19189069932729938,-0.0,0.19193423875863946,-0.0,0.7099657273731927,2.756762366378778,0.1918036506493654,-0.0
mlst8,14.475637359171875,14.475637359171875,14.476070232618072,14.475204529015256,14.47650314935385,14.475204529015256,14.475637359171875,-0.0,14.475204529015256,14.47693610942119
rhoq,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pigf,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cript,-0.0,-0.0,-0.0,-0.0,1.7288708106515018,-0.0,-0.0,4.43089892281436,-0.0,-0.0
mcfd2,0.443695251658026,-0.0,0.4437655507365319,-0.0,1.407780871075253,1.407239342173805,4.62399042738807,4.625325483085729,-0.0,0.4439061881817611
msh2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gtf2a1l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
meiob,28.95252766024143,28.95252766024143,28.953393537044548,28.951661870017467,28.95425950046881,28.951661870017467,28.95252766024143,-0.0,28.951661870017467,28.9551255505772
hagh,24.126758319312955,24.126758319312955,24.1274798472479,24.126036863555296,24.12820144731815,24.126036863555296,24.126758319312955,-0.0,24.126036863555296,24.128923119607677
spsb3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mapk8ip3,28.95252766024143,28.95252766024143,28.953393537044548,28.951661870017467,28.95425950046881,28.951661870017467,2.3669246623467552,-0.0,28.951661870017467,28.9551255505772
c3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem204,77.21788270328861,77.21788270328861,77.22019286396225,77.21557277377963,77.22250325586356,77.21557277377963,-0.0,-0.0,77.21557277377963,77.22481387905549
ift140,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
telo2,33.77843625992265,33.77843625992265,33.77944650007978,33.77742612083052,33.78045684132291,33.77742612083052,-0.0,-0.0,33.77742612083052,33.78146728363103
prss28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
st6gal2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tpsab1,9.650285709413037,9.650285709413037,9.650574277280644,9.649997170391154,9.65086287399397,9.649997170391154,-0.0,-0.0,9.649997170391154,9.651151499595011
pot1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tekt4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9014895646842205,-0.0
sox8,57.91006865216678,57.91006865216678,-0.0,57.90833655186602,57.91353337276808,57.90833655186602,1.5140012415200028,3.945190437991227,57.90833655186602,57.915265993131605
nme4,3.8507458253371203,9.650285709413037,-0.0,9.649997170391154,9.65086287399397,9.649997170391154,9.650285709413037,-0.0,9.649997170391154,9.651151499595011
tmem8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mrpl28,-0.0,24.126758319312955,-0.0,24.126036863555296,24.12820144731815,24.126036863555296,24.126758319312955,-0.0,24.126036863555296,24.128923119607677
axin1,5.047329641272051,38.60448413347227,5.04759768462556,38.60332963102612,38.60679348489113,38.60332963102612,38.60448413347227,-0.0,38.60332963102612,38.607948333905824
pdia2,-0.0,38.60448413347227,-0.0,38.60332963102612,38.60679348489113,38.60332963102612,5.047329641272051,-0.0,38.60332963102612,38.607948333905824
rgs11,-0.0,33.77843625992265,-0.0,33.77742612083052,33.78045684132291,33.77742612083052,-0.0,-0.0,33.77742612083052,33.78146728363103
fam234a,-0.0,24.126758319312955,-0.0,24.126036863555296,24.12820144731815,24.126036863555296,-0.0,-0.0,24.126036863555296,24.128923119607677
luc7l,-0.0,33.77843625992265,-0.0,33.77742612083052,33.78045684132291,33.77742612083052,-0.0,-0.0,33.77742612083052,33.78146728363103
